Timestamp,Alumni Centre
2015-01-03T00:00:00-08:00 Los_Angeles,""
2015-01-04T00:00:00-08:00 Los_Angeles,""
2015-01-05T00:00:00-08:00 Los_Angeles,""
2015-01-06T00:00:00-08:00 Los_Angeles,""
2015-01-07T00:00:00-08:00 Los_Angeles,""
2015-01-08T00:00:00-08:00 Los_Angeles,""
2015-01-09T00:00:00-08:00 Los_Angeles,""
2015-01-10T00:00:00-08:00 Los_Angeles,""
2015-01-11T00:00:00-08:00 Los_Angeles,""
2015-01-12T00:00:00-08:00 Los_Angeles,""
2015-01-13T00:00:00-08:00 Los_Angeles,""
2015-01-14T00:00:00-08:00 Los_Angeles,""
2015-01-15T00:00:00-08:00 Los_Angeles,""
2015-01-16T00:00:00-08:00 Los_Angeles,""
2015-01-17T00:00:00-08:00 Los_Angeles,""
2015-01-18T00:00:00-08:00 Los_Angeles,""
2015-01-19T00:00:00-08:00 Los_Angeles,""
2015-01-20T00:00:00-08:00 Los_Angeles,""
2015-01-21T00:00:00-08:00 Los_Angeles,""
2015-01-22T00:00:00-08:00 Los_Angeles,""
2015-01-23T00:00:00-08:00 Los_Angeles,""
2015-01-24T00:00:00-08:00 Los_Angeles,""
2015-01-25T00:00:00-08:00 Los_Angeles,""
2015-01-26T00:00:00-08:00 Los_Angeles,""
2015-01-27T00:00:00-08:00 Los_Angeles,""
2015-01-28T00:00:00-08:00 Los_Angeles,""
2015-01-29T00:00:00-08:00 Los_Angeles,""
2015-01-30T00:00:00-08:00 Los_Angeles,""
2015-01-31T00:00:00-08:00 Los_Angeles,""
2015-02-01T00:00:00-08:00 Los_Angeles,""
2015-02-02T00:00:00-08:00 Los_Angeles,""
2015-02-03T00:00:00-08:00 Los_Angeles,""
2015-02-04T00:00:00-08:00 Los_Angeles,""
2015-02-05T00:00:00-08:00 Los_Angeles,""
2015-02-06T00:00:00-08:00 Los_Angeles,""
2015-02-07T00:00:00-08:00 Los_Angeles,""
2015-02-08T00:00:00-08:00 Los_Angeles,""
2015-02-09T00:00:00-08:00 Los_Angeles,""
2015-02-10T00:00:00-08:00 Los_Angeles,""
2015-02-11T00:00:00-08:00 Los_Angeles,""
2015-02-12T00:00:00-08:00 Los_Angeles,""
2015-02-13T00:00:00-08:00 Los_Angeles,""
2015-02-14T00:00:00-08:00 Los_Angeles,""
2015-02-15T00:00:00-08:00 Los_Angeles,""
2015-02-16T00:00:00-08:00 Los_Angeles,""
2015-02-17T00:00:00-08:00 Los_Angeles,""
2015-02-18T00:00:00-08:00 Los_Angeles,""
2015-02-19T00:00:00-08:00 Los_Angeles,""
2015-02-20T00:00:00-08:00 Los_Angeles,""
2015-02-21T00:00:00-08:00 Los_Angeles,""
2015-02-22T00:00:00-08:00 Los_Angeles,""
2015-02-23T00:00:00-08:00 Los_Angeles,""
2015-02-24T00:00:00-08:00 Los_Angeles,""
2015-02-25T00:00:00-08:00 Los_Angeles,""
2015-02-26T00:00:00-08:00 Los_Angeles,""
2015-02-27T00:00:00-08:00 Los_Angeles,""
2015-02-28T00:00:00-08:00 Los_Angeles,""
2015-03-01T00:00:00-08:00 Los_Angeles,""
2015-03-02T00:00:00-08:00 Los_Angeles,""
2015-03-03T00:00:00-08:00 Los_Angeles,""
2015-03-04T00:00:00-08:00 Los_Angeles,""
2015-03-05T00:00:00-08:00 Los_Angeles,""
2015-03-06T00:00:00-08:00 Los_Angeles,""
2015-03-07T00:00:00-08:00 Los_Angeles,""
2015-03-08T00:00:00-08:00 Los_Angeles,""
2015-03-09T00:00:00-07:00 Los_Angeles,""
2015-03-10T00:00:00-07:00 Los_Angeles,""
2015-03-11T00:00:00-07:00 Los_Angeles,""
2015-03-12T00:00:00-07:00 Los_Angeles,""
2015-03-13T00:00:00-07:00 Los_Angeles,""
2015-03-14T00:00:00-07:00 Los_Angeles,""
2015-03-15T00:00:00-07:00 Los_Angeles,""
2015-03-16T00:00:00-07:00 Los_Angeles,""
2015-03-17T00:00:00-07:00 Los_Angeles,""
2015-03-18T00:00:00-07:00 Los_Angeles,""
2015-03-19T00:00:00-07:00 Los_Angeles,""
2015-03-20T00:00:00-07:00 Los_Angeles,""
2015-03-21T00:00:00-07:00 Los_Angeles,""
2015-03-22T00:00:00-07:00 Los_Angeles,""
2015-03-23T00:00:00-07:00 Los_Angeles,""
2015-03-24T00:00:00-07:00 Los_Angeles,""
2015-03-25T00:00:00-07:00 Los_Angeles,""
2015-03-26T00:00:00-07:00 Los_Angeles,""
2015-03-27T00:00:00-07:00 Los_Angeles,""
2015-03-28T00:00:00-07:00 Los_Angeles,""
2015-03-29T00:00:00-07:00 Los_Angeles,""
2015-03-30T00:00:00-07:00 Los_Angeles,""
2015-03-31T00:00:00-07:00 Los_Angeles,""
2015-04-01T00:00:00-07:00 Los_Angeles,""
2015-04-02T00:00:00-07:00 Los_Angeles,""
2015-04-03T00:00:00-07:00 Los_Angeles,""
2015-04-04T00:00:00-07:00 Los_Angeles,""
2015-04-05T00:00:00-07:00 Los_Angeles,""
2015-04-06T00:00:00-07:00 Los_Angeles,""
2015-04-07T00:00:00-07:00 Los_Angeles,""
2015-04-08T00:00:00-07:00 Los_Angeles,""
2015-04-09T00:00:00-07:00 Los_Angeles,""
2015-04-10T00:00:00-07:00 Los_Angeles,""
2015-04-11T00:00:00-07:00 Los_Angeles,""
2015-04-12T00:00:00-07:00 Los_Angeles,""
2015-04-13T00:00:00-07:00 Los_Angeles,""
2015-04-14T00:00:00-07:00 Los_Angeles,""
2015-04-15T00:00:00-07:00 Los_Angeles,""
2015-04-16T00:00:00-07:00 Los_Angeles,""
2015-04-17T00:00:00-07:00 Los_Angeles,""
2015-04-18T00:00:00-07:00 Los_Angeles,""
2015-04-19T00:00:00-07:00 Los_Angeles,""
2015-04-20T00:00:00-07:00 Los_Angeles,""
2015-04-21T00:00:00-07:00 Los_Angeles,""
2015-04-22T00:00:00-07:00 Los_Angeles,""
2015-04-23T00:00:00-07:00 Los_Angeles,""
2015-04-24T00:00:00-07:00 Los_Angeles,""
2015-04-25T00:00:00-07:00 Los_Angeles,""
2015-04-26T00:00:00-07:00 Los_Angeles,""
2015-04-27T00:00:00-07:00 Los_Angeles,""
2015-04-28T00:00:00-07:00 Los_Angeles,""
2015-04-29T00:00:00-07:00 Los_Angeles,""
2015-04-30T00:00:00-07:00 Los_Angeles,""
2015-05-01T00:00:00-07:00 Los_Angeles,""
2015-05-02T00:00:00-07:00 Los_Angeles,""
2015-05-03T00:00:00-07:00 Los_Angeles,""
2015-05-04T00:00:00-07:00 Los_Angeles,""
2015-05-05T00:00:00-07:00 Los_Angeles,""
2015-05-06T00:00:00-07:00 Los_Angeles,""
2015-05-07T00:00:00-07:00 Los_Angeles,""
2015-05-08T00:00:00-07:00 Los_Angeles,""
2015-05-09T00:00:00-07:00 Los_Angeles,""
2015-05-10T00:00:00-07:00 Los_Angeles,""
2015-05-11T00:00:00-07:00 Los_Angeles,""
2015-05-12T00:00:00-07:00 Los_Angeles,""
2015-05-13T00:00:00-07:00 Los_Angeles,""
2015-05-14T00:00:00-07:00 Los_Angeles,""
2015-05-15T00:00:00-07:00 Los_Angeles,""
2015-05-16T00:00:00-07:00 Los_Angeles,""
2015-05-17T00:00:00-07:00 Los_Angeles,""
2015-05-18T00:00:00-07:00 Los_Angeles,""
2015-05-19T00:00:00-07:00 Los_Angeles,""
2015-05-20T00:00:00-07:00 Los_Angeles,""
2015-05-21T00:00:00-07:00 Los_Angeles,""
2015-05-22T00:00:00-07:00 Los_Angeles,""
2015-05-23T00:00:00-07:00 Los_Angeles,""
2015-05-24T00:00:00-07:00 Los_Angeles,""
2015-05-25T00:00:00-07:00 Los_Angeles,""
2015-05-26T00:00:00-07:00 Los_Angeles,""
2015-05-27T00:00:00-07:00 Los_Angeles,""
2015-05-28T00:00:00-07:00 Los_Angeles,""
2015-05-29T00:00:00-07:00 Los_Angeles,""
2015-05-30T00:00:00-07:00 Los_Angeles,""
2015-05-31T00:00:00-07:00 Los_Angeles,""
2015-06-01T00:00:00-07:00 Los_Angeles,""
2015-06-02T00:00:00-07:00 Los_Angeles,""
2015-06-03T00:00:00-07:00 Los_Angeles,""
2015-06-04T00:00:00-07:00 Los_Angeles,""
2015-06-05T00:00:00-07:00 Los_Angeles,""
2015-06-06T00:00:00-07:00 Los_Angeles,""
2015-06-07T00:00:00-07:00 Los_Angeles,""
2015-06-08T00:00:00-07:00 Los_Angeles,""
2015-06-09T00:00:00-07:00 Los_Angeles,""
2015-06-10T00:00:00-07:00 Los_Angeles,""
2015-06-11T00:00:00-07:00 Los_Angeles,""
2015-06-12T00:00:00-07:00 Los_Angeles,""
2015-06-13T00:00:00-07:00 Los_Angeles,""
2015-06-14T00:00:00-07:00 Los_Angeles,""
2015-06-15T00:00:00-07:00 Los_Angeles,""
2015-06-16T00:00:00-07:00 Los_Angeles,""
2015-06-17T00:00:00-07:00 Los_Angeles,""
2015-06-18T00:00:00-07:00 Los_Angeles,""
2015-06-19T00:00:00-07:00 Los_Angeles,""
2015-06-20T00:00:00-07:00 Los_Angeles,""
2015-06-21T00:00:00-07:00 Los_Angeles,""
2015-06-22T00:00:00-07:00 Los_Angeles,""
2015-06-23T00:00:00-07:00 Los_Angeles,""
2015-06-24T00:00:00-07:00 Los_Angeles,""
2015-06-25T00:00:00-07:00 Los_Angeles,""
2015-06-26T00:00:00-07:00 Los_Angeles,""
2015-06-27T00:00:00-07:00 Los_Angeles,""
2015-06-28T00:00:00-07:00 Los_Angeles,""
2015-06-29T00:00:00-07:00 Los_Angeles,""
2015-06-30T00:00:00-07:00 Los_Angeles,""
2015-07-01T00:00:00-07:00 Los_Angeles,""
2015-07-02T00:00:00-07:00 Los_Angeles,""
2015-07-03T00:00:00-07:00 Los_Angeles,""
2015-07-04T00:00:00-07:00 Los_Angeles,""
2015-07-05T00:00:00-07:00 Los_Angeles,""
2015-07-06T00:00:00-07:00 Los_Angeles,""
2015-07-07T00:00:00-07:00 Los_Angeles,""
2015-07-08T00:00:00-07:00 Los_Angeles,""
2015-07-09T00:00:00-07:00 Los_Angeles,""
2015-07-10T00:00:00-07:00 Los_Angeles,""
2015-07-11T00:00:00-07:00 Los_Angeles,""
2015-07-12T00:00:00-07:00 Los_Angeles,""
2015-07-13T00:00:00-07:00 Los_Angeles,""
2015-07-14T00:00:00-07:00 Los_Angeles,""
2015-07-15T00:00:00-07:00 Los_Angeles,""
2015-07-16T00:00:00-07:00 Los_Angeles,""
2015-07-17T00:00:00-07:00 Los_Angeles,""
2015-07-18T00:00:00-07:00 Los_Angeles,""
2015-07-19T00:00:00-07:00 Los_Angeles,""
2015-07-20T00:00:00-07:00 Los_Angeles,""
2015-07-21T00:00:00-07:00 Los_Angeles,""
2015-07-22T00:00:00-07:00 Los_Angeles,""
2015-07-23T00:00:00-07:00 Los_Angeles,""
2015-07-24T00:00:00-07:00 Los_Angeles,""
2015-07-25T00:00:00-07:00 Los_Angeles,""
2015-07-26T00:00:00-07:00 Los_Angeles,""
2015-07-27T00:00:00-07:00 Los_Angeles,""
2015-07-28T00:00:00-07:00 Los_Angeles,""
2015-07-29T00:00:00-07:00 Los_Angeles,""
2015-07-30T00:00:00-07:00 Los_Angeles,""
2015-07-31T00:00:00-07:00 Los_Angeles,""
2015-08-01T00:00:00-07:00 Los_Angeles,""
2015-08-02T00:00:00-07:00 Los_Angeles,""
2015-08-03T00:00:00-07:00 Los_Angeles,""
2015-08-04T00:00:00-07:00 Los_Angeles,""
2015-08-05T00:00:00-07:00 Los_Angeles,""
2015-08-06T00:00:00-07:00 Los_Angeles,""
2015-08-07T00:00:00-07:00 Los_Angeles,""
2015-08-08T00:00:00-07:00 Los_Angeles,""
2015-08-09T00:00:00-07:00 Los_Angeles,""
2015-08-10T00:00:00-07:00 Los_Angeles,""
2015-08-11T00:00:00-07:00 Los_Angeles,""
2015-08-12T00:00:00-07:00 Los_Angeles,""
2015-08-13T00:00:00-07:00 Los_Angeles,""
2015-08-14T00:00:00-07:00 Los_Angeles,""
2015-08-15T00:00:00-07:00 Los_Angeles,""
2015-08-16T00:00:00-07:00 Los_Angeles,""
2015-08-17T00:00:00-07:00 Los_Angeles,1710.1062679290771kWh
2015-08-18T00:00:00-07:00 Los_Angeles,2610.9503173828125kWh
2015-08-19T00:00:00-07:00 Los_Angeles,2532.18505859375kWh
2015-08-20T00:00:00-07:00 Los_Angeles,2387.40087890625kWh
2015-08-21T00:00:00-07:00 Los_Angeles,2440.080078125kWh
2015-08-22T00:00:00-07:00 Los_Angeles,2312.833984375kWh
2015-08-23T00:00:00-07:00 Los_Angeles,2305.1083984375kWh
2015-08-24T00:00:00-07:00 Los_Angeles,2540.310546875kWh
2015-08-25T00:00:00-07:00 Los_Angeles,2417.64453125kWh
2015-08-26T00:00:00-07:00 Los_Angeles,2427.400390625kWh
2015-08-27T00:00:00-07:00 Los_Angeles,2558.255859375kWh
2015-08-28T00:00:00-07:00 Los_Angeles,2333.72265625kWh
2015-08-29T00:00:00-07:00 Los_Angeles,1568.3359375kWh
2015-08-30T00:00:00-07:00 Los_Angeles,1424.671875kWh
2015-08-31T00:00:00-07:00 Los_Angeles,1869.158203125kWh
2015-09-01T00:00:00-07:00 Los_Angeles,1859.09765625kWh
2015-09-02T00:00:00-07:00 Los_Angeles,2205.13671875kWh
2015-09-03T00:00:00-07:00 Los_Angeles,2565.8359375kWh
2015-09-04T00:00:00-07:00 Los_Angeles,2257.65625kWh
2015-09-05T00:00:00-07:00 Los_Angeles,1693.015625kWh
2015-09-06T00:00:00-07:00 Los_Angeles,1687.8125kWh
2015-09-07T00:00:00-07:00 Los_Angeles,2119.7109375kWh
2015-09-08T00:00:00-07:00 Los_Angeles,2291.65625kWh
2015-09-09T00:00:00-07:00 Los_Angeles,2545.5859375kWh
2015-09-10T00:00:00-07:00 Los_Angeles,2633.1328125kWh
2015-09-11T00:00:00-07:00 Los_Angeles,2534.55078125kWh
2015-09-12T00:00:00-07:00 Los_Angeles,2273.3125kWh
2015-09-13T00:00:00-07:00 Los_Angeles,1813.7421875kWh
2015-09-14T00:00:00-07:00 Los_Angeles,2368.78125kWh
2015-09-15T00:00:00-07:00 Los_Angeles,2330.765625kWh
2015-09-16T00:00:00-07:00 Los_Angeles,2357.7109375kWh
2015-09-17T00:00:00-07:00 Los_Angeles,2351.28125kWh
2015-09-18T00:00:00-07:00 Los_Angeles,2318.390625kWh
2015-09-19T00:00:00-07:00 Los_Angeles,1886.3046875kWh
2015-09-20T00:00:00-07:00 Los_Angeles,1725.625kWh
2015-09-21T00:00:00-07:00 Los_Angeles,2371.15625kWh
2015-09-22T00:00:00-07:00 Los_Angeles,2307.8203125kWh
2015-09-23T00:00:00-07:00 Los_Angeles,2410.234375kWh
2015-09-24T00:00:00-07:00 Los_Angeles,2239.0859375kWh
2015-09-25T00:00:00-07:00 Los_Angeles,2304.3984375kWh
2015-09-26T00:00:00-07:00 Los_Angeles,2000.9140625kWh
2015-09-27T00:00:00-07:00 Los_Angeles,1593.9296875kWh
2015-09-28T00:00:00-07:00 Los_Angeles,2239.15625kWh
2015-09-29T00:00:00-07:00 Los_Angeles,2373.046875kWh
2015-09-30T00:00:00-07:00 Los_Angeles,2482.75kWh
2015-10-01T00:00:00-07:00 Los_Angeles,2450.1640625kWh
2015-10-02T00:00:00-07:00 Los_Angeles,2247.0859375kWh
2015-10-03T00:00:00-07:00 Los_Angeles,2420.8671875kWh
2015-10-04T00:00:00-07:00 Los_Angeles,1728.8359375kWh
2015-10-05T00:00:00-07:00 Los_Angeles,2423.890625kWh
2015-10-06T00:00:00-07:00 Los_Angeles,2314.4296875kWh
2015-10-07T00:00:00-07:00 Los_Angeles,2135.90625kWh
2015-10-08T00:00:00-07:00 Los_Angeles,2200.4296875kWh
2015-10-09T00:00:00-07:00 Los_Angeles,2189.15625kWh
2015-10-10T00:00:00-07:00 Los_Angeles,2128.9921875kWh
2015-10-11T00:00:00-07:00 Los_Angeles,1977.0625kWh
2015-10-12T00:00:00-07:00 Los_Angeles,1874.953125kWh
2015-10-13T00:00:00-07:00 Los_Angeles,2304.5078125kWh
2015-10-14T00:00:00-07:00 Los_Angeles,2297.7578125kWh
2015-10-15T00:00:00-07:00 Los_Angeles,2396.546875kWh
2015-10-16T00:00:00-07:00 Los_Angeles,2525.03125kWh
2015-10-17T00:00:00-07:00 Los_Angeles,2301.078125kWh
2015-10-18T00:00:00-07:00 Los_Angeles,1952.265625kWh
2015-10-19T00:00:00-07:00 Los_Angeles,2210.75kWh
2015-10-20T00:00:00-07:00 Los_Angeles,2282.390625kWh
2015-10-21T00:00:00-07:00 Los_Angeles,2181.921875kWh
2015-10-22T00:00:00-07:00 Los_Angeles,2273.125kWh
2015-10-23T00:00:00-07:00 Los_Angeles,2283.6875kWh
2015-10-24T00:00:00-07:00 Los_Angeles,2100.6875kWh
2015-10-25T00:00:00-07:00 Los_Angeles,1412.515625kWh
2015-10-26T00:00:00-07:00 Los_Angeles,2023.40625kWh
2015-10-27T00:00:00-07:00 Los_Angeles,2511.59375kWh
2015-10-28T00:00:00-07:00 Los_Angeles,2329.671875kWh
2015-10-29T00:00:00-07:00 Los_Angeles,2376.34375kWh
2015-10-30T00:00:00-07:00 Los_Angeles,2182.53125kWh
2015-10-31T00:00:00-07:00 Los_Angeles,1961.234375kWh
2015-11-01T00:00:00-07:00 Los_Angeles,1700.5625kWh
2015-11-02T00:00:00-08:00 Los_Angeles,2301.40625kWh
2015-11-03T00:00:00-08:00 Los_Angeles,2137.453125kWh
2015-11-04T00:00:00-08:00 Los_Angeles,2212.203125kWh
2015-11-05T00:00:00-08:00 Los_Angeles,2300.234375kWh
2015-11-06T00:00:00-08:00 Los_Angeles,2222.8125kWh
2015-11-07T00:00:00-08:00 Los_Angeles,1981.765625kWh
2015-11-08T00:00:00-08:00 Los_Angeles,1609.46875kWh
2015-11-09T00:00:00-08:00 Los_Angeles,2142.703125kWh
2015-11-10T00:00:00-08:00 Los_Angeles,2295.1875kWh
2015-11-11T00:00:00-08:00 Los_Angeles,1959.359375kWh
2015-11-12T00:00:00-08:00 Los_Angeles,2242.109375kWh
2015-11-13T00:00:00-08:00 Los_Angeles,2392.359375kWh
2015-11-14T00:00:00-08:00 Los_Angeles,1985.9375kWh
2015-11-15T00:00:00-08:00 Los_Angeles,1468.828125kWh
2015-11-16T00:00:00-08:00 Los_Angeles,1956.234375kWh
2015-11-17T00:00:00-08:00 Los_Angeles,1928.78125kWh
2015-11-18T00:00:00-08:00 Los_Angeles,1968.953125kWh
2015-11-19T00:00:00-08:00 Los_Angeles,2041.59375kWh
2015-11-20T00:00:00-08:00 Los_Angeles,2163.71875kWh
2015-11-21T00:00:00-08:00 Los_Angeles,1930.671875kWh
2015-11-22T00:00:00-08:00 Los_Angeles,1547.15625kWh
2015-11-23T00:00:00-08:00 Los_Angeles,2354.484375kWh
2015-11-24T00:00:00-08:00 Los_Angeles,2471.859375kWh
2015-11-25T00:00:00-08:00 Los_Angeles,2402.8125kWh
2015-11-26T00:00:00-08:00 Los_Angeles,2326.828125kWh
2015-11-27T00:00:00-08:00 Los_Angeles,2396.40625kWh
2015-11-28T00:00:00-08:00 Los_Angeles,2342.953125kWh
2015-11-29T00:00:00-08:00 Los_Angeles,2555.296875kWh
2015-11-30T00:00:00-08:00 Los_Angeles,2815.765625kWh
2015-12-01T00:00:00-08:00 Los_Angeles,1784.953125kWh
2015-12-02T00:00:00-08:00 Los_Angeles,2235.46875kWh
2015-12-03T00:00:00-08:00 Los_Angeles,2276.140625kWh
2015-12-04T00:00:00-08:00 Los_Angeles,2302.96875kWh
2015-12-05T00:00:00-08:00 Los_Angeles,2420.84375kWh
2015-12-06T00:00:00-08:00 Los_Angeles,2238.234375kWh
2015-12-07T00:00:00-08:00 Los_Angeles,2368.921875kWh
2015-12-08T00:00:00-08:00 Los_Angeles,2357.3125kWh
2015-12-09T00:00:00-08:00 Los_Angeles,2314.671875kWh
2015-12-10T00:00:00-08:00 Los_Angeles,2263.328125kWh
2015-12-11T00:00:00-08:00 Los_Angeles,2395.421875kWh
2015-12-12T00:00:00-08:00 Los_Angeles,2330.828125kWh
2015-12-13T00:00:00-08:00 Los_Angeles,2180.8125kWh
2015-12-14T00:00:00-08:00 Los_Angeles,2484.09375kWh
2015-12-15T00:00:00-08:00 Los_Angeles,2618.34375kWh
2015-12-16T00:00:00-08:00 Los_Angeles,2570.9375kWh
2015-12-17T00:00:00-08:00 Los_Angeles,2838.6875kWh
2015-12-18T00:00:00-08:00 Los_Angeles,2498.3125kWh
2015-12-19T00:00:00-08:00 Los_Angeles,2393.75kWh
2015-12-20T00:00:00-08:00 Los_Angeles,1735.25kWh
2015-12-21T00:00:00-08:00 Los_Angeles,2497.625kWh
2015-12-22T00:00:00-08:00 Los_Angeles,2600.375kWh
2015-12-23T00:00:00-08:00 Los_Angeles,2495.53125kWh
2015-12-24T00:00:00-08:00 Los_Angeles,2349kWh
2015-12-25T00:00:00-08:00 Los_Angeles,2273.90625kWh
2015-12-26T00:00:00-08:00 Los_Angeles,2364.625kWh
2015-12-27T00:00:00-08:00 Los_Angeles,1689.15625kWh
2015-12-28T00:00:00-08:00 Los_Angeles,1378.15625kWh
2015-12-29T00:00:00-08:00 Los_Angeles,1830.65625kWh
2015-12-30T00:00:00-08:00 Los_Angeles,2724.78125kWh
2015-12-31T00:00:00-08:00 Los_Angeles,2419.6875kWh
2016-01-01T00:00:00-08:00 Los_Angeles,2294.65625kWh
2016-01-02T00:00:00-08:00 Los_Angeles,2296.6875kWh
2016-01-03T00:00:00-08:00 Los_Angeles,1775.96875kWh
2016-01-04T00:00:00-08:00 Los_Angeles,2330.3125kWh
2016-01-05T00:00:00-08:00 Los_Angeles,2325.84375kWh
2016-01-06T00:00:00-08:00 Los_Angeles,2210kWh
2016-01-07T00:00:00-08:00 Los_Angeles,2346.15625kWh
2016-01-08T00:00:00-08:00 Los_Angeles,2345.03125kWh
2016-01-09T00:00:00-08:00 Los_Angeles,2259.625kWh
2016-01-10T00:00:00-08:00 Los_Angeles,1676.75kWh
2016-01-11T00:00:00-08:00 Los_Angeles,2577.3125kWh
2016-01-12T00:00:00-08:00 Los_Angeles,2566.34375kWh
2016-01-13T00:00:00-08:00 Los_Angeles,2521.4375kWh
2016-01-14T00:00:00-08:00 Los_Angeles,2584.9375kWh
2016-01-15T00:00:00-08:00 Los_Angeles,2615.9375kWh
2016-01-16T00:00:00-08:00 Los_Angeles,2262.84375kWh
2016-01-17T00:00:00-08:00 Los_Angeles,1733.15625kWh
2016-01-18T00:00:00-08:00 Los_Angeles,2423.53125kWh
2016-01-19T00:00:00-08:00 Los_Angeles,2514.40625kWh
2016-01-20T00:00:00-08:00 Los_Angeles,2460.875kWh
2016-01-21T00:00:00-08:00 Los_Angeles,2534.8125kWh
2016-01-22T00:00:00-08:00 Los_Angeles,2330.90625kWh
2016-01-23T00:00:00-08:00 Los_Angeles,2409.8125kWh
2016-01-24T00:00:00-08:00 Los_Angeles,1771.375kWh
2016-01-25T00:00:00-08:00 Los_Angeles,2670.21875kWh
2016-01-26T00:00:00-08:00 Los_Angeles,2498.21875kWh
2016-01-27T00:00:00-08:00 Los_Angeles,2510.3125kWh
2016-01-28T00:00:00-08:00 Los_Angeles,2441.5kWh
2016-01-29T00:00:00-08:00 Los_Angeles,2639.65625kWh
2016-01-30T00:00:00-08:00 Los_Angeles,2447.71875kWh
2016-01-31T00:00:00-08:00 Los_Angeles,1692.53125kWh
2016-02-01T00:00:00-08:00 Los_Angeles,2657.625kWh
2016-02-02T00:00:00-08:00 Los_Angeles,2681.5kWh
2016-02-03T00:00:00-08:00 Los_Angeles,2337.59375kWh
2016-02-04T00:00:00-08:00 Los_Angeles,1959kWh
2016-02-05T00:00:00-08:00 Los_Angeles,1903.5kWh
2016-02-06T00:00:00-08:00 Los_Angeles,1723.6875kWh
2016-02-07T00:00:00-08:00 Los_Angeles,1425.25kWh
2016-02-08T00:00:00-08:00 Los_Angeles,1613.6875kWh
2016-02-09T00:00:00-08:00 Los_Angeles,2216.625kWh
2016-02-10T00:00:00-08:00 Los_Angeles,2172.84375kWh
2016-02-11T00:00:00-08:00 Los_Angeles,2047.71875kWh
2016-02-12T00:00:00-08:00 Los_Angeles,1892.375kWh
2016-02-13T00:00:00-08:00 Los_Angeles,1905.71875kWh
2016-02-14T00:00:00-08:00 Los_Angeles,1591.21875kWh
2016-02-15T00:00:00-08:00 Los_Angeles,2404.15625kWh
2016-02-16T00:00:00-08:00 Los_Angeles,2278.875kWh
2016-02-17T00:00:00-08:00 Los_Angeles,2394.78125kWh
2016-02-18T00:00:00-08:00 Los_Angeles,2424.1875kWh
2016-02-19T00:00:00-08:00 Los_Angeles,2317kWh
2016-02-20T00:00:00-08:00 Los_Angeles,2095.53125kWh
2016-02-21T00:00:00-08:00 Los_Angeles,1603.625kWh
2016-02-22T00:00:00-08:00 Los_Angeles,2454.75kWh
2016-02-23T00:00:00-08:00 Los_Angeles,2540.84375kWh
2016-02-24T00:00:00-08:00 Los_Angeles,2386.1875kWh
2016-02-25T00:00:00-08:00 Los_Angeles,2519.625kWh
2016-02-26T00:00:00-08:00 Los_Angeles,2257.96875kWh
2016-02-27T00:00:00-08:00 Los_Angeles,2075.5kWh
2016-02-28T00:00:00-08:00 Los_Angeles,1600.65625kWh
2016-02-29T00:00:00-08:00 Los_Angeles,2373.25kWh
2016-03-01T00:00:00-08:00 Los_Angeles,2379.375kWh
2016-03-02T00:00:00-08:00 Los_Angeles,2370.21875kWh
2016-03-03T00:00:00-08:00 Los_Angeles,2254.9375kWh
2016-03-04T00:00:00-08:00 Los_Angeles,2280.84375kWh
2016-03-05T00:00:00-08:00 Los_Angeles,2111.15625kWh
2016-03-06T00:00:00-08:00 Los_Angeles,1792.21875kWh
2016-03-07T00:00:00-08:00 Los_Angeles,2306kWh
2016-03-08T00:00:00-08:00 Los_Angeles,2487.59375kWh
2016-03-09T00:00:00-08:00 Los_Angeles,2388.46875kWh
2016-03-10T00:00:00-08:00 Los_Angeles,2299.34375kWh
2016-03-11T00:00:00-08:00 Los_Angeles,2184.875kWh
2016-03-12T00:00:00-08:00 Los_Angeles,2022.03125kWh
2016-03-13T00:00:00-08:00 Los_Angeles,1455.65625kWh
2016-03-14T00:00:00-07:00 Los_Angeles,2210.15625kWh
2016-03-15T00:00:00-07:00 Los_Angeles,2231.28125kWh
2016-03-16T00:00:00-07:00 Los_Angeles,2203.0625kWh
2016-03-17T00:00:00-07:00 Los_Angeles,2257.375kWh
2016-03-18T00:00:00-07:00 Los_Angeles,2095.34375kWh
2016-03-19T00:00:00-07:00 Los_Angeles,1922.59375kWh
2016-03-20T00:00:00-07:00 Los_Angeles,1475.8125kWh
2016-03-21T00:00:00-07:00 Los_Angeles,2078kWh
2016-03-22T00:00:00-07:00 Los_Angeles,2201.65625kWh
2016-03-23T00:00:00-07:00 Los_Angeles,2190.96875kWh
2016-03-24T00:00:00-07:00 Los_Angeles,2009.59375kWh
2016-03-25T00:00:00-07:00 Los_Angeles,1684.46875kWh
2016-03-26T00:00:00-07:00 Los_Angeles,1750.5kWh
2016-03-27T00:00:00-07:00 Los_Angeles,1370.40625kWh
2016-03-28T00:00:00-07:00 Los_Angeles,1827.625kWh
2016-03-29T00:00:00-07:00 Los_Angeles,2109.71875kWh
2016-03-30T00:00:00-07:00 Los_Angeles,2171.09375kWh
2016-03-31T00:00:00-07:00 Los_Angeles,2183.125kWh
2016-04-01T00:00:00-07:00 Los_Angeles,2232.3125kWh
2016-04-02T00:00:00-07:00 Los_Angeles,2008.46875kWh
2016-04-03T00:00:00-07:00 Los_Angeles,1885.5625kWh
2016-04-04T00:00:00-07:00 Los_Angeles,2297kWh
